"InvoiceNo","CustomerID","InvoiceDate","Quantity","UnitPrice","Country"
"INV102217","C00080","2025-01-31 11:55:00","4","68.68","Portugal"
"INV102218","C00290","2025-01-14 12:49:00","7","129.25","Italy"
"INV102219","C00339","2025-06-28 23:34:00","5","4.4","France"
"INV102220","C00423","2025-09-28 17:25:00","3","56.06","Belgium"
"CINV102221","C00187","2025-07-23 00:24:00","7","19.54","Portugal"
"INV102222","C00065","2025-08-02 00:07:00","1","41.44","Belgium"
"INV102223","C00022","2025-09-19 15:19:00","8","177.59","Netherlands"
"INV102224","C00093","2025-05-27 02:56:00","2","122.66","EIRE"
"INV102225","C00188","2025-09-10 20:23:00","1","182.78","EIRE"
"INV102226","C00137","2025-06-06 22:09:00","2","141.58","France"
"INV102227","C00293","2025-12-15 12:40:00","9","197.93","Spain"
"INV102228","C00237","2025-08-13 05:10:00","1","123.21","Netherlands"
"INV102229","C00242","2025-10-29 01:47:00","1","69.71","Germany"
"INV102230","C00251","2025-06-05 14:23:00","6","34.07","Spain"
"INV102231","C00106","2025-09-16 09:28:00","1","59.99","Portugal"
"INV102232","C00252","2025-10-19 13:40:00","1","163","EIRE"
"INV102233","C00292","2025-01-16 07:35:00","5","95.71","Italy"
"INV102234","C00239","2025-12-15 13:25:00","1","166.38","Germany"
"INV102235","C00009","2025-09-25 08:59:00","2","10.75","Belgium"
"INV102236","C00427","2025-03-22 16:09:00","8","26.38","France"
"INV102237","C00249","2025-07-02 23:27:00","9","96.93","EIRE"
"INV102238","C00446","2025-02-11 15:21:00","3","163.93","United Kingdom"
"INV102239","C00017","2025-04-07 16:58:00","2","114.78","EIRE"
"INV102240","C00072","2025-06-21 23:21:00","6","126.34","Italy"
"INV102241","C00435","2025-11-10 16:46:00","7","186.61","Portugal"
"INV102242","C00482","2025-02-02 08:24:00","8","140.23","France"
"INV102243","C00136","2025-06-28 19:43:00","6","64.1","Italy"
"INV102244","C00026","2025-09-07 10:21:00","8","82.98","Portugal"
"INV102245","C00278","2025-06-05 20:39:00","9","171.37","Netherlands"
"CINV102246","C00007","2025-04-30 14:33:00","4","34.76","France"
"INV102247","C00029","2026-01-18 17:57:00","5","75.38","EIRE"
"INV102248","C00373","2025-10-15 11:01:00","5","114.49","Germany"
"INV102249","C00498","2025-08-23 23:14:00","3","110.04","EIRE"
"INV102250","C00169","2025-02-12 15:38:00","7","199.86","France"
"INV102251","C00402","2025-05-17 16:43:00","8","62.8","Portugal"
"INV102252","C00449","2025-05-06 02:14:00","3","163.78","Germany"
"INV102253","C00367","2025-01-28 16:45:00","6","66.35","Portugal"
"INV102254","C00236","2025-06-25 07:28:00","9","191.82","France"
"INV102255","C00064","2026-01-17 07:01:00","9","81.39","Belgium"
"INV102256","C00015","2026-01-04 09:14:00","1","24.18","Italy"
"INV102257","C00195","2025-09-08 06:58:00","4","139.99","Belgium"
"INV102258","C00322","2026-02-14 08:05:00","5","159.06","Netherlands"
"INV102259","C00251","2025-06-05 21:42:00","5","79.78","Germany"
"INV102260","C00469","2025-06-16 20:13:00","8","24.28","Spain"
"INV102261","C00011","2025-07-13 10:46:00","1","172.53","Portugal"
"INV102262","C00148","2026-02-19 07:21:00","3","59.89","Spain"
"INV102263","C00021","2025-05-10 03:05:00","3","37.46","United Kingdom"
"INV102264","C00267","2025-07-18 22:26:00","1","83.37","France"
"INV102265","C00360","2025-07-21 01:58:00","3","112.89","Belgium"
"INV102266","C00054","2025-04-30 12:31:00","1","11.48","Portugal"
"INV102267","C00261","2026-02-11 01:12:00","2","133.01","Portugal"
"INV102268","C00190","2025-10-03 16:30:00","8","112.95","France"
"INV102269","C00309","2025-11-29 18:27:00","5","143.22","Italy"
"INV102270","C00431","2025-01-23 14:56:00","5","17.77","EIRE"
"INV102271","C00124","2025-12-16 11:01:00","4","10.89","Spain"
"INV102272","C00277","2025-07-19 09:13:00","5","82.62","Germany"
"INV102273","C00496","2025-03-27 10:49:00","4","158.89","Netherlands"
"INV102274","C00102","2026-03-26 21:09:00","3","119.9","Portugal"
"INV102275","C00062","2025-10-24 18:30:00","9","105.03","Portugal"
"INV102276","C00402","2025-01-25 16:47:00","8","168.57","EIRE"
"INV102277","C00014","2025-10-14 22:12:00","6","154.32","Portugal"
"INV102278","C00338","2026-01-11 12:07:00","8","93.89","Belgium"
"INV102279","C00446","2025-04-27 22:10:00","6","64.86","Spain"
"INV102280","C00401","2025-01-07 06:23:00","4","32.46","Italy"
"INV102281","C00337","2025-07-06 20:30:00","1","99.49","France"
"INV102282","C00105","2025-07-09 18:38:00","1","122.13","Netherlands"
"INV102283","C00322","2025-12-04 06:32:00","7","64.6","Portugal"
"INV102284","C00228","2025-06-20 21:44:00","2","186.92","Portugal"
"CINV102285","C00236","2026-01-11 08:19:00","9","136.32","Germany"
"INV102286","C00408","2025-11-02 05:28:00","8","33.13","Belgium"
"INV102287","C00046","2025-10-17 23:57:00","9","107.71","Italy"
"INV102288","C00221","2025-09-29 19:13:00","6","82.8","Italy"
"INV102289","C00392","2025-05-05 17:24:00","6","113.24","Portugal"
"INV102290","C00416","2026-03-24 01:20:00","5","168.49","France"
"INV102291","C00438","2026-01-18 15:22:00","9","4.48","Spain"
"INV102292","C00085","2025-06-10 19:07:00","3","51.14","Italy"
"INV102293","C00191","2025-01-20 23:01:00","2","61.82","EIRE"
"INV102294","C00288","2025-11-07 00:11:00","4","135.52","Portugal"
"INV102295","C00060","2026-01-20 19:28:00","8","186.8","France"
"INV102296","C00348","2026-01-05 14:15:00","2","191.35","Germany"
"INV102297","C00314","2025-10-30 21:35:00","7","189.37","EIRE"
"INV102298","C00452","2025-03-06 09:46:00","8","140.45","Italy"
"INV102299","C00344","2025-12-28 19:45:00","1","23.15","France"
"INV102300","C00369","2025-11-06 12:35:00","6","167.53","Portugal"
"INV102301","C00259","2026-01-10 08:44:00","8","186.62","Italy"
"INV102302","C00492","2025-09-28 07:41:00","5","30.57","Portugal"
"INV102303","C00282","2026-01-12 07:35:00","4","20.87","France"
"INV102304","C00343","2025-05-22 03:57:00","9","94.47","Netherlands"
"INV102305","C00101","2025-03-08 22:32:00","7","99.54","Portugal"
"INV102306","C00021","2025-12-26 14:23:00","5","1.57","Spain"
"INV102307","C00205","2026-02-12 21:34:00","2","18.93","Portugal"
"INV102308","C00301","2025-01-04 22:54:00","1","127.94","EIRE"
"INV102309","C00466","2025-08-15 16:26:00","5","85.7","Netherlands"
"INV102310","C00390","2025-09-03 13:19:00","6","149.76","Portugal"
"INV102311","C00484","2025-05-24 22:03:00","5","104.45","Spain"
"INV102312","C00136","2025-09-26 06:34:00","3","88.19","Portugal"
"INV102313","C00250","2025-08-13 19:24:00","3","67.63","Portugal"
"CINV102314","C00349","2025-05-06 04:21:00","7","136.97","Netherlands"
"INV102315","C00467","2025-10-02 07:55:00","8","55.5","Netherlands"
"INV102316","C00019","2025-11-22 03:28:00","5","23.34","Italy"
"INV102317","C00300","2025-06-02 11:05:00","4","10.09","Netherlands"
"INV102318","C00223","2025-07-03 07:57:00","1","150.57","Netherlands"
"INV102319","C00194","2025-07-13 20:07:00","6","57.15","Spain"
"INV102320","C00244","2025-03-08 16:47:00","3","145.09","Netherlands"
"INV102321","C00076","2026-02-21 06:32:00","2","194","Belgium"
"INV102322","C00436","2026-03-27 06:00:00","7","81.64","United Kingdom"
"INV102323","C00078","2025-04-28 14:18:00","7","197.18","Spain"
"INV102324","C00310","2025-01-03 08:13:00","4","192.14","Italy"
"INV102325","C00108","2025-05-14 15:21:00","5","24.48","Portugal"
"INV102326","C00365","2025-08-09 11:32:00","4","143.21","United Kingdom"
"INV102327","C00134","2025-01-19 09:09:00","4","19.98","Spain"
"INV102328","C00158","2025-03-19 17:00:00","2","191.86","EIRE"
"CINV102329","C00051","2025-04-14 04:21:00","3","86.26","Belgium"
"INV102330","C00054","2026-02-19 22:30:00","2","3.88","Germany"
"INV102331","C00392","2025-02-28 09:18:00","3","18.06","EIRE"
"INV102332","C00111","2025-01-17 12:04:00","9","97","France"
"INV102333","C00269","2026-02-16 18:47:00","3","44.12","Belgium"
"INV102334","C00139","2025-01-11 20:02:00","5","178.89","Portugal"
"CINV102335","C00444","2026-02-22 10:51:00","2","162.94","Netherlands"
"INV102336","C00396","2025-07-19 09:48:00","6","51.77","Netherlands"
"INV102337","C00076","2025-12-09 11:41:00","8","11.46","Belgium"
"INV102338","C00179","2025-07-15 05:59:00","9","185.37","Spain"
"INV102339","C00397","2025-05-14 05:43:00","4","127.39","Netherlands"
"INV102340","C00328","2025-11-12 07:34:00","4","28.01","United Kingdom"
"INV102341","C00204","2025-01-09 14:38:00","2","86.07","Belgium"
"INV102342","C00465","2025-03-16 15:46:00","2","101.69","United Kingdom"
"INV102343","C00307","2026-03-25 17:39:00","4","110.9","Germany"
"INV102344","C00042","2026-03-03 18:53:00","5","180.43","Portugal"
"INV102345","C00153","2025-05-18 08:11:00","1","173.37","France"
"INV102346","C00183","2026-02-21 12:04:00","9","69.59","Germany"
"INV102347","C00137","2025-02-01 12:55:00","2","143.09","Italy"
"INV102348","C00146","2025-01-19 14:54:00","1","107.84","EIRE"
"INV102349","C00219","2025-06-16 03:22:00","7","185.2","Belgium"
"INV102350","C00347","2025-02-23 05:32:00","3","66.82","Italy"
"INV102351","C00490","2025-06-14 18:52:00","4","181.93","Italy"
"INV102352","C00179","2025-06-03 00:23:00","9","12.5","France"
"INV102353","C00233","2025-08-14 12:58:00","5","61.4","Italy"
"INV102354","C00125","2025-04-28 03:15:00","8","84.98","United Kingdom"
"INV102355","C00494","2025-08-13 01:18:00","4","177.03","EIRE"
"INV102356","C00083","2025-07-23 20:01:00","1","100.42","EIRE"
"INV102357","C00489","2026-02-18 04:00:00","7","17.47","Portugal"
"INV102358","C00254","2025-12-28 13:29:00","7","178.76","United Kingdom"
"INV102359","C00089","2026-03-06 07:07:00","3","37.18","France"
"INV102360","C00199","2025-12-08 17:21:00","4","36.38","Portugal"
"INV102361","C00097","2025-10-11 21:53:00","2","61.57","Italy"
"INV102362","C00493","2025-12-13 06:02:00","4","173.64","Netherlands"
"INV102363","C00325","2025-09-07 03:52:00","1","11.48","Portugal"
"INV102364","C00459","2025-04-26 03:17:00","5","105.06","France"
"INV102365","C00256","2025-06-25 18:59:00","5","124.91","Portugal"
"INV102366","C00348","2025-11-11 19:00:00","5","188.85","Italy"
"INV102367","C00175","2025-12-14 16:09:00","9","58.51","Netherlands"
"INV102368","C00357","2025-07-11 19:43:00","9","12.68","United Kingdom"
"INV102369","C00293","2025-06-08 12:00:00","9","41.02","Portugal"
"INV102370","C00240","2026-02-25 09:10:00","8","75.62","Italy"
"INV102371","C00278","2026-01-06 04:23:00","4","12.34","Netherlands"
"INV102372","C00451","2025-10-29 07:43:00","7","105.49","Portugal"
"INV102373","C00417","2025-01-20 04:23:00","5","129.39","Belgium"
"INV102374","C00164","2025-03-20 19:12:00","8","66.85","United Kingdom"
"INV102375","C00273","2025-08-09 02:13:00","9","74.51","United Kingdom"
"INV102376","C00116","2025-04-23 07:50:00","2","136.62","Spain"
"INV102377","C00354","2026-02-23 15:05:00","5","58.75","EIRE"
"INV102378","C00183","2025-07-25 05:54:00","4","73.77","Germany"
"INV102379","C00440","2025-01-21 09:41:00","5","106.59","Italy"
"INV102380","C00206","2025-03-17 05:59:00","4","121.35","Netherlands"
"INV102381","C00140","2025-08-05 06:58:00","7","162.59","Germany"
"INV102382","C00193","2025-03-27 14:07:00","8","172.63","Portugal"
"INV102383","C00167","2026-02-18 13:22:00","6","40.94","Italy"
"INV102384","C00249","2025-03-27 23:28:00","4","23.14","Italy"
"INV102385","C00230","2025-10-27 23:35:00","3","163.51","EIRE"
"INV102386","C00348","2025-03-03 11:54:00","9","10.81","Italy"
"INV102387","C00056","2025-07-17 04:22:00","3","164.01","Germany"
"INV102388","C00235","2025-08-16 04:13:00","7","34.86","EIRE"
"INV102389","C00314","2025-05-20 21:20:00","6","35.59","Belgium"
"INV102390","C00287","2025-10-13 16:16:00","3","100.4","Belgium"
"INV102391","C00108","2025-08-09 19:20:00","1","96.88","France"
"INV102392","C00088","2025-08-24 18:13:00","1","114.62","France"
"INV102393","C00200","2025-03-02 18:10:00","1","197.49","France"
"INV102394","C00028","2025-01-21 09:10:00","2","31.11","Portugal"
"INV102395","C00152","2025-04-05 18:15:00","9","112.91","Portugal"
"INV102396","C00050","2025-12-01 03:38:00","7","122.88","Belgium"
"INV102397","C00215","2025-04-10 10:25:00","2","27.6","EIRE"
"INV102398","C00444","2025-03-25 19:52:00","8","142.25","Germany"
"INV102399","C00099","2025-09-24 00:46:00","7","160.43","Belgium"
"INV102400","C00402","2025-12-07 09:15:00","5","84.52","Belgium"
"INV102401","C00023","2025-11-08 12:15:00","7","150.85","France"
"INV102402","C00083","2026-01-05 04:21:00","4","145.6","United Kingdom"
"INV102403","C00353","2025-08-16 20:00:00","7","11.38","Spain"
"INV102404","C00333","2025-11-03 06:50:00","1","63.85","France"
"INV102405","C00420","2025-04-12 23:14:00","5","151.38","Netherlands"
"INV102406","C00015","2025-12-03 17:12:00","9","12.43","Belgium"
"INV102407","C00425","2025-03-15 09:38:00","7","13.53","EIRE"
"INV102408","C00283","2025-07-14 08:38:00","7","47.47","Spain"
"INV102409","C00362","2025-11-27 12:53:00","6","68.32","Netherlands"
"INV102410","C00015","2026-01-18 21:31:00","2","170.66","Spain"
"INV102411","C00372","2026-02-14 23:00:00","3","82.83","France"
"INV102412","C00363","2025-09-20 13:07:00","4","133.47","EIRE"
"INV102413","C00026","2026-01-25 18:20:00","1","30.88","France"
"INV102414","C00052","2025-09-07 08:38:00","9","47.63","Germany"
"INV102415","C00078","2025-09-21 11:17:00","9","195.63","Portugal"
"INV102416","C00112","2026-02-22 00:50:00","1","151.78","Italy"
"INV102417","C00248","2025-01-17 07:52:00","8","149.28","Spain"
"INV102418","C00336","2025-04-29 23:44:00","9","9.21","EIRE"
"INV102419","C00264","2025-02-08 14:30:00","6","48.13","United Kingdom"
"INV102420","C00262","2025-01-10 21:52:00","1","150.86","France"
"INV102421","C00187","2025-10-29 23:56:00","7","36.99","Spain"
"INV102422","C00229","2026-01-30 13:25:00","1","101.38","EIRE"
"INV102423","C00158","2026-02-19 06:49:00","1","136.6","United Kingdom"
"INV102424","C00480","2025-11-25 01:15:00","2","131.05","United Kingdom"
"INV102425","C00377","2025-09-12 11:26:00","5","142.5","United Kingdom"
"INV102426","C00198","2025-10-06 22:22:00","6","74.75","Belgium"
"CINV102427","C00299","2025-08-09 04:16:00","7","141.47","Portugal"
"CINV102428","C00430","2026-01-27 22:20:00","7","144.71","Spain"
"INV102429","C00121","2025-12-01 07:03:00","2","4.33","Belgium"
"INV102430","C00393","2025-01-29 15:56:00","7","28.43","France"
"INV102431","C00444","2025-04-06 04:00:00","8","70.32","Spain"
"INV102432","C00166","2025-08-20 03:17:00","9","73.48","EIRE"
"INV102433","C00026","2025-08-18 05:33:00","8","164.3","Spain"
"INV102434","C00053","2025-07-06 16:22:00","1","95.2","Netherlands"
"CINV102435","C00416","2026-03-01 07:06:00","9","142.65","Italy"
"INV102436","C00169","2025-06-30 02:23:00","9","35.65","Belgium"
"INV102437","C00430","2025-12-10 07:02:00","7","1.63","Netherlands"
"INV102438","C00283","2025-06-17 13:22:00","1","25.89","EIRE"
"INV102439","C00257","2025-11-02 08:12:00","6","179.94","Netherlands"
"INV102440","C00488","2025-12-23 07:26:00","3","42.23","Portugal"
"INV102441","C00107","2025-01-20 19:39:00","8","85.16","France"
"INV102442","C00243","2025-11-07 04:51:00","3","191.35","EIRE"
"INV102443","C00164","2025-02-05 20:54:00","3","116.46","EIRE"
"INV102444","C00355","2025-12-16 05:16:00","7","73.99","United Kingdom"
"CINV102445","C00009","2025-07-30 18:06:00","4","192.93","United Kingdom"
"INV102446","C00481","2025-05-08 22:59:00","9","132.79","Belgium"
"INV102447","C00406","2025-07-31 16:45:00","4","107.53","EIRE"
"INV102448","C00389","2025-06-20 14:51:00","9","191.67","Spain"
"INV102449","C00186","2025-01-09 01:45:00","3","148.73","France"
"INV102450","C00061","2025-06-27 13:43:00","5","34.63","EIRE"
"INV102451","C00357","2026-01-22 14:27:00","8","8.13","Belgium"
"INV102452","C00213","2025-05-15 10:16:00","7","199.13","Germany"
"INV102453","C00001","2026-02-12 16:04:00","7","142.78","United Kingdom"
"INV102454","C00459","2025-03-06 08:22:00","2","4.97","France"
"INV102455","C00364","2025-08-01 00:17:00","8","173.96","Italy"
"INV102456","C00361","2025-08-06 17:08:00","7","175.95","Netherlands"
"INV102457","C00426","2026-03-31 07:39:00","5","177.26","United Kingdom"
"INV102458","C00287","2025-07-24 13:47:00","5","13.65","EIRE"
"INV102459","C00248","2025-04-21 04:32:00","9","117.86","Spain"
"INV102460","C00129","2025-07-07 03:06:00","5","21","EIRE"
"INV102461","C00003","2025-04-08 12:01:00","8","172.77","Belgium"
"INV102462","C00169","2025-11-19 10:16:00","2","43.21","France"
"INV102463","C00019","2025-05-09 00:05:00","8","87.07","Portugal"
"INV102464","C00068","2025-11-19 10:51:00","4","110.25","France"
"INV102465","C00485","2026-02-03 17:42:00","6","129.55","United Kingdom"
"INV102466","C00008","2025-05-02 06:41:00","9","75.62","Germany"
"INV102467","C00268","2025-07-24 00:00:00","1","52.75","Italy"
"INV102468","C00039","2025-08-19 05:18:00","2","40.3","Germany"
"INV102469","C00459","2025-12-12 12:01:00","6","113.11","EIRE"
"INV102470","C00307","2025-03-16 04:54:00","6","92.58","Germany"
"INV102471","C00465","2025-11-03 23:15:00","9","37.38","Spain"
"INV102472","C00407","2025-11-29 01:31:00","6","72.19","Belgium"
"INV102473","C00055","2025-07-11 02:53:00","3","165.74","United Kingdom"
"INV102474","C00494","2025-01-12 20:35:00","1","191.35","Netherlands"
"INV102475","C00362","2025-06-14 05:39:00","7","179","Germany"
"INV102476","C00258","2025-03-19 23:12:00","7","175.19","Italy"
"INV102477","C00069","2025-05-07 08:37:00","9","112.92","Italy"
"INV102478","C00011","2025-06-19 12:06:00","4","195.11","France"
"INV102479","C00146","2025-01-10 10:04:00","5","99.32","EIRE"
"INV102480","C00247","2026-02-02 17:18:00","9","156.67","Spain"
"INV102481","C00025","2025-04-11 00:48:00","4","163.64","Germany"
"INV102482","C00455","2025-01-12 15:40:00","7","49.97","Netherlands"
"INV102483","C00105","2025-04-04 06:43:00","7","143.19","France"
"INV102484","C00105","2025-11-27 03:52:00","8","78.32","France"
"CINV102485","C00316","2025-11-12 09:28:00","6","80.02","Italy"
"INV102486","C00004","2025-04-22 15:50:00","1","182.29","EIRE"
"INV102487","C00021","2025-06-02 20:50:00","8","143","United Kingdom"
"INV102488","C00499","2025-04-21 17:21:00","6","184.07","Portugal"
"INV102489","C00092","2025-02-11 22:57:00","2","140.3","United Kingdom"
"INV102490","C00244","2025-02-01 10:21:00","9","139.43","Italy"
"INV102491","C00240","2025-10-22 11:44:00","6","188.51","Spain"
"INV102492","C00322","2025-04-14 21:01:00","7","44.84","Belgium"
"INV102493","C00379","2025-03-17 21:40:00","1","132.34","Italy"
"INV102494","C00075","2025-01-29 17:26:00","7","170.54","United Kingdom"
"INV102495","C00343","2025-05-15 11:10:00","2","73.37","EIRE"
"INV102496","C00092","2026-02-21 09:55:00","2","32.29","France"
"INV102497","C00428","2025-08-31 07:47:00","9","51.26","France"
"INV102498","C00307","2025-04-13 06:33:00","2","194.14","Germany"
"INV102499","C00391","2025-12-22 13:49:00","3","127.66","EIRE"
"INV102500","C00123","2026-02-02 23:16:00","1","187.46","Italy"
